Name	Length	EffectiveLength	TPM	NumReads
FBgn0054010	876	694.521	0.163042	1
FBgn0031747	1369.86	1188.19	0.667111	7
FBgn0028863	5908.06	5726.39	2.7091	137
FBgn0034737	765	583.6	0.19403	1
FBgn0051053	818	636.574	0.533651	3
FBgn0040682	1308.85	1127.22	0.301369	3
FBgn0033818	2218.5	2036.83	0	0
FBgn0035896	1358.03	1176.35	25.6053	266
FBgn0085478	4581.86	4400.18	42.6968	1659.13
FBgn0036514	2515	2333.33	19.412	400
FBgn0032130	2277.91	2096.24	17.4474	322.988
FBgn0052436	5407	5225.33	7.90978	365
FBgn0051482	792	610.584	0	0
FBgn0053317	351	169.836	7.4217	11.131
FBgn0039633	10688.1	10506.5	27.4018	2542.44
FBgn0024811	1156.21	974.551	20.2176	173.999
FBgn0024194	1673	1491.33	34.4721	454
FBgn0052425	2063.31	1881.64	44.6023	741.153
FBgn0050272	1699	1517.33	0	0
FBgn0033754	711	529.622	4.27611	20
FBgn0002622	856.551	675.093	6895.55	41110
FBgn0085465	853	671.547	1.85482	11
FBgn0265174	1796.52	1614.85	40.1799	573
FBgn0038679	6526	6344.33	1.92763	108
FBgn0003011	2158	1976.33	0.401074	7
FBgn0036227	2329	2147.33	0	0
FBgn0014857	774.3	592.897	267.082	1398.42
FBgn0051719	2958.94	2777.26	0.733905	18
FBgn0053477	597	415.674	0	0
FBgn0040842	445	263.753	0	0
FBgn0038168	3220.06	3038.38	24.3736	653.999
FBgn0261847	383.5	202.302	0	0
FBgn0036354	1639.7	1458.03	66.3251	854
FBgn0058068	414	232.786	6.41929	13.196
FBgn0052533	3537.96	3356.29	5.43189	161
FBgn0039816	1799.5	1617.83	0	0
FBgn0260764	482	300.727	0.376541	1
FBgn0263773	1247.48	1065.81	15.5116	146
FBgn0262699	2595.67	2413.99	19.7484	421
FBgn0053798	537	355.688	0	0
FBgn0267903	309	127.853	0	0
FBgn0037770	2886.26	2704.58	28.7635	687
FBgn0036698	1418	1236.33	0.366363	4
FBgn0038250	1185	1003.33	23.2493	206
FBgn0051415	720	538.62	2.31257	11
FBgn0035586	1849.93	1668.26	41.7847	615.596
FBgn0032549	961.5	779.98	0	0
FBgn0085253	473	291.736	0	0
FBgn0029161	1212.83	1031.16	153.942	1401.84
FBgn0037812	660	478.632	4.45316	18.823
FBgn0052495	1913.04	1731.37	111.838	1710
FBgn0262962	618.904	437.568	2.32907	9
FBgn0033913	3457.55	3275.87	90.3574	2614
FBgn0044452	6262.6	6080.92	32.327	1736
FBgn0010078	542	360.687	7736.25	24642
FBgn0265192	1703.84	1522.17	23.0426	309.748
FBgn0051040	2340	2158.33	23.5567	449
FBgn0025866	3664.21	3482.54	30.467	937
FBgn0040060	904	722.516	0.156725	1
FBgn0037899	773	591.597	406.167	2122
FBgn0052304	733	551.611	0	0
FBgn0050441	406	224.795	0.553006	1.098
FBgn0029867	2134	1952.33	75.0514	1293.98
FBgn0034299	901.489	720.002	30.668	195
FBgn0035213	2639.9	2458.23	33.2583	721.999
FBgn0023540	1703.13	1521.45	11.0895	149
FBgn0024326	2577.7	2396.02	46.4566	983.001
FBgn0031322	1828.28	1646.6	14.7855	215
FBgn0038432	1838	1656.33	14.8354	217
FBgn0037363	6289.97	6108.29	23.2653	1255
FBgn0036332	2215	2033.33	14.8136	266
FBgn0262812	608	426.67	0	0
FBgn0036497	1007	825.326	0	0
FBgn0032228	1405	1223.33	31.6569	342
FBgn0038865	1855	1673.33	10.4891	155
FBgn0035483	1268.17	1086.49	18.2665	175.266
FBgn0030578	1210	1028.33	0	0
FBgn0034179	1742.83	1561.16	51.934	716
FBgn0034768	689	507.631	0	0
FBgn0021764	8957.5	8775.83	6.43869	499
FBgn0053217	2227	2045.33	3.69886	66.811
FBgn0029994	1404	1222.33	1.29696	14
FBgn0051777	383	201.821	168.322	300
FBgn0033628	1863.73	1682.06	0.6732	10
FBgn0030234	1177.54	995.868	13.9858	123.001
FBgn0035150	3244	3062.33	92.8867	2512
FBgn0262486	771	589.599	0	0
FBgn0039413	1210	1028.33	0.110117	1
FBgn0004370	7525.2	7343.52	25.6741	1665
FBgn0039149	538.25	356.939	11.4207	35.999
FBgn0030348	1491	1309.33	0.518906	6
FBgn0031707	1213	1031.33	1.09797	10
FBgn0010397	2387.56	2205.88	26.9502	525
FBgn0037824	487	305.722	2.59273	7
FBgn0029879	2225.61	2043.94	1.49583	27
FBgn0039116	1005.71	824.045	40.8919	297.58
FBgn0035691	2247	2065.33	2.02861	37
FBgn0036170	3502.07	3320.4	0.07851	2.302
FBgn0033774	1464	1282.33	0.088305	1
FBgn0250821	1032.79	851.121	5.72087	43
FBgn0261293	615	433.666	0	0
FBgn0038772	1419	1237.33	22.1471	242
FBgn0035593	1438.59	1256.92	38.4685	427
FBgn0036986	1543	1361.33	0.166362	2
FBgn0039916	2928.95	2747.27	0.411602	9.986
FBgn0067779	3713.92	3532.24	11.3805	355.001
FBgn0085351	1274	1092.33	1.82476	17.602
FBgn0261553	4939.65	4757.98	24.4418	1027
FBgn0283652	986.596	805.047	7.3142	52
FBgn0036949	1493.42	1311.75	0.086325	1
FBgn0052213	526	344.693	0.009492	0.029
FBgn0028514	2832	2650.33	11.4931	269
FBgn0002626	524.69	343.385	11432.3	34668
FBgn0020764	1842	1660.33	44.8082	657
FBgn0003751	882	700.519	2.74798	17
FBgn0013717	2501.74	2320.07	15.1302	310
FBgn0023175	976	794.461	167.618	1176
FBgn0039677	1824.5	1642.83	0	0
FBgn0010905	7644.07	7462.39	32.3693	2133.18
FBgn0039008	1306.5	1124.83	0	0
FBgn0034716	2950.43	2768.76	0.020397	0.499
FBgn0041096	5830.64	5648.97	0.781773	38.999
FBgn0033183	2216.14	2034.47	60.2785	1083
FBgn0034470	756.5	575.094	0	0
FBgn0004435	2671.77	2490.1	32.5584	715.971
FBgn0262541	554	372.684	0.607679	2
FBgn0039522	1347	1165.33	0	0
FBgn0259482	912	730.516	13.4857	87
FBgn0038400	1014.38	832.831	220.066	1618.55
FBgn0029754	1883	1701.33	0.426713	6.411
FBgn0030360	1607.34	1425.67	1.50911	19
FBgn0040347	2155	1973.33	4.24919	74.049
FBgn0259739	1142	960.326	1.06123	9
FBgn0031282	1120.13	938.456	13.1129	108.675
FBgn0031628	1464.1	1282.43	6.09257	69
FBgn0033942	651	469.634	0.241116	1
FBgn0019982	998.517	816.937	69.0281	498
FBgn0033403	8117	7935.33	0.072582	5.086
FBgn0267515	704	522.626	347.383	1603.3
FBgn0030573	864	682.53	5.1431	31
FBgn0038771	1006.52	824.844	199.471	1453
FBgn0035087	2312.9	2131.23	155.623	2929
FBgn0038878	984.301	802.717	0.846396	6
FBgn0086898	3311.82	3130.15	0.289408	8
FBgn0031403	693	511.628	19.2553	87
FBgn0031473	2256.83	2075.15	0.164555	3.015
FBgn0031265	2310	2128.33	21.0157	395
FBgn0050464	1785	1603.33	0	0
FBgn0020906	866	684.528	0	0
FBgn0034724	1151.69	970.012	1.2841	11
FBgn0036462	1137	955.326	67.9185	573
FBgn0031159	3798	3616.33	6.64262	212.14
FBgn0259194	1836	1654.33	0	0
FBgn0041236	1173	991.326	0	0
FBgn0031636	2234.34	2052.66	0.275827	5
FBgn0262877	774	592.597	0.001391	0.007
FBgn0265632	500	318.712	0.355293	1
FBgn0031763	832	650.566	0	0
FBgn0038892	1139	957.326	0	0
FBgn0035078	2769	2587.33	0.930661	21.265
FBgn0038388	1647.56	1465.89	24.8737	322
FBgn0037446	1448.47	1266.8	67.577	756
FBgn0035089	554.204	372.886	1.82205	6.001
FBgn0036228	962	780.48	0	0
FBgn0027093	2135	1953.33	49.797	859
FBgn0030385	1980	1798.33	0.062968	1
FBgn0026175	629	447.652	70.4433	278.481
FBgn0033661	16988	16806.3	9.79663	1454
FBgn0052104	3768	3586.33	4.54672	144
FBgn0250842	946.107	764.604	0.296196	2
FBgn0012034	2689.48	2507.81	59.422	1316
FBgn0011758	2721.5	2539.82	0.002404	0.054
FBgn0000047	1595	1413.33	0.697658	8.708
FBgn0032231	1255	1073.33	25.6366	243
FBgn0032585	1982	1800.33	0	0
FBgn0085459	795	613.584	28.7896	156
FBgn0027619	1229.83	1048.16	160.646	1487
FBgn0032350	1284	1102.33	1.74632	17
FBgn0026395	1363	1181.33	0	0
FBgn0029868	723.189	541.806	194.791	932.024
FBgn0039602	4098.27	3916.6	10.8998	377
FBgn0036730	912	730.51	0	0
FBgn0260775	846.102	664.665	9.56046	56.118
FBgn0040045	762	580.601	0.403929	2.071
FBgn0030562	1156	974.326	3.13794	27
FBgn0005771	2756.3	2574.62	0.395834	9
FBgn0030847	2553.22	2371.54	1.0982	23.001
FBgn0038881	4835	4653.33	22.0227	905
FBgn0040649	332	150.843	0.750691	1
FBgn0038467	2341	2159.33	22.2872	425
FBgn0038205	2683	2501.33	0.226352	5
FBgn0024250	3194	3012.33	8.04985	214.143
FBgn0283658	2187.92	2006.25	40.5816	719
FBgn0259748	651	469.634	0	0
FBgn0030804	639	457.641	0	0
FBgn0032669	907.496	726.012	0.15597	1
FBgn0085788	789	607.588	0.010595	0.057
FBgn0027790	1196	1014.33	0.111637	1
FBgn0027496	1105	923.326	106.574	869
FBgn0026417	1053.74	872.069	21.2051	163.307
FBgn0033277	1818	1636.33	0.346007	5
FBgn0032202	516.602	335.303	90.5072	268
FBgn0034114	2393	2211.33	15.3622	300
FBgn0001992	2262.4	2080.73	0.39864	7.325
FBgn0000449	1975	1793.33	0	0
FBgn0262846	721.574	540.192	67.708	323
FBgn0034978	2911	2729.33	0.082977	2
FBgn0028669	2935	2753.33	0	0
FBgn0025635	2210.35	2028.67	5.97251	107.001
FBgn0261363	2228	2046.33	29.7318	537.293
FBgn0010395	3102.01	2920.34	40.5513	1045.81
FBgn0038285	756	574.602	0	0
FBgn0039776	2248	2066.33	138.536	2528
FBgn0264817	3185.83	3004.15	0.342859	9.096
FBgn0054030	822	640.572	0	0
FBgn0036007	2740.73	2559.05	51.6831	1168
FBgn0038715	1698	1516.33	0	0
FBgn0040068	3561.31	3379.64	33.2453	992.236
FBgn0034645	408.162	226.956	452.035	906.001
FBgn0029756	2612.7	2431.03	5.54296	119
FBgn0033873	1190.41	1008.74	0.561278	5
FBgn0034731	3510.92	3329.25	0.079267	2.33
FBgn0030983	634	452.644	0.500333	2
FBgn0030958	333	151.842	16.3302	21.898
FBgn0004888	1281.19	1099.52	226.777	2202
FBgn0030985	734	552.611	4.71296	23
FBgn0036709	1215	1033.33	0	0
FBgn0035515	1607.84	1426.17	17.9442	226
FBgn0005626	3222.94	3041.26	0.148932	3.999
FBgn0031117	877.421	695.942	74.5208	458.001
FBgn0027585	4585.39	4403.71	0.643162	25.012
FBgn0053912	498	316.712	0	0
FBgn0032337	1162.37	980.699	0.115465	1
FBgn0011766	3499.89	3318.22	147.021	4308.23
FBgn0034292	854	672.544	0	0
FBgn0036015	836	654.565	0	0
FBgn0038420	989.037	807.483	1.40233	10
FBgn0052832	723.5	542.114	0	0
FBgn0004811	1444.9	1263.23	56.6526	632
FBgn0086906	18759.3	18577.6	7.04006	1155
FBgn0085307	344	162.838	2.78156	4
FBgn0035208	939.871	758.36	4.18088	28
FBgn0035020	743.631	562.234	35.2456	175
FBgn0030628	2315	2133.33	25.7045	484.263
FBgn0260388	2069.43	1887.75	54.4605	907.908
FBgn0031478	1785	1603.33	27.5441	390
FBgn0031830	571.12	389.801	307.056	1057
FBgn0053966	1163	981.326	0	0
FBgn0037540	2649	2467.33	4.3002	93.698
FBgn0027794	3382	3200.33	25.0509	708
FBgn0051406	1010	828.326	0.136705	1
FBgn0027544	2701.16	2519.49	0.449441	10
FBgn0260936	4218.16	4036.48	56.471	2013
FBgn0260779	1661	1479.33	24.1885	316
FBgn0015582	1681	1499.33	19.5723	259.15
FBgn0085384	5444.31	5262.64	0.710061	33
FBgn0052473	3022.57	2840.89	18.6542	468
FBgn0004428	580	398.677	0	0
FBgn0025455	4699.36	4517.69	61.1312	2438.9
FBgn0034380	2418	2236.33	10.9145	215.554
FBgn0053804	1023	841.326	1.42443	10.583
FBgn0029950	2340.95	2159.27	0.681743	13
FBgn0030362	1098.29	916.621	615.83	4985
FBgn0039787	2176	1994.33	0	0
FBgn0086365	2317.74	2136.06	127.251	2400.44
FBgn0264897	538	356.687	0	0
FBgn0037329	1597.96	1416.29	39.1015	489.056
FBgn0032728	2859	2677.33	5.11763	121
FBgn0265256	712	530.622	0	0
FBgn0261634	373	191.826	1.77092	3
FBgn0053703	546	364.686	0	0
FBgn0052206	7272	7090.33	0.463145	29
FBgn0020299	4342.88	4161.2	0.054425	1.999
FBgn0052438	3279.39	3097.72	19.1547	524
FBgn0058178	2779.69	2598.01	5.07635	116.468
FBgn0033723	751	569.603	0	0
FBgn0032860	559	377.684	0	0
FBgn0050338	1039	857.326	5.67947	43
FBgn0261648	6116	5934.33	0.038164	2
FBgn0037689	2767	2585.33	48.1992	1100.45
FBgn0025115	525.286	343.984	0.32919	1
FBgn0029657	1941.73	1760.05	1.11904	17.394
FBgn0035710	3211.69	3030.02	0.934286	25
FBgn0270924	2976	2794.33	66.2966	1636
FBgn0030329	1764.52	1582.84	48.3608	676
FBgn0027356	3005.34	2823.66	19.5701	488
FBgn0030400	3968.4	3786.73	31.6976	1060
FBgn0085248	862.017	680.51	0.199536	1.199
FBgn0040232	6954.3	6772.62	25.6308	1532.97
FBgn0260987	2304.89	2123.22	24.2129	454
FBgn0036353	1632.85	1451.17	29.2616	375
FBgn0001170	1662	1480.33	0.076494	1
FBgn0039309	1752.71	1571.03	0.144155	2
FBgn0086679	2857.35	2675.68	23.1493	547
FBgn0262808	701	519.626	1.30751	6
FBgn0036577	1500	1318.33	0	0
FBgn0038548	1613	1431.33	6.26511	79.192
FBgn0027082	1511.66	1329.99	14.8905	174.893
FBgn0030038	1957.63	1775.96	117.882	1848.82
FBgn0015754	1844.95	1663.28	90.0701	1323
FBgn0011278	2277	2095.33	0.054042	1
FBgn0033888	1402.11	1220.44	0.5567	6
FBgn0039193	660	478.632	0	0
FBgn0033168	574	392.678	0	0
FBgn0265784	2258.16	2076.49	56.2984	1032.38
FBgn0037675	592	410.674	0	0
FBgn0037609	1021	839.326	72.1786	535
FBgn0037709	1750	1568.33	14.3682	199
FBgn0261633	325	143.846	0	0
FBgn0040353	1106	924.326	0	0
FBgn0284084	2919	2737.33	0.082735	2
FBgn0031619	1247.5	1065.83	0	0
FBgn0032853	1036	854.326	0	0
FBgn0032135	2293.27	2111.6	8.68739	162
FBgn0020493	3653.95	3472.28	6.29402	193
FBgn0040551	437.672	256.436	7.50679	17
FBgn0039761	607	425.671	0	0
FBgn0033542	2003	1821.33	0.062172	1
FBgn0264855	4031.27	3849.6	42.2694	1437
FBgn0036178	312	130.851	0	0
FBgn0261832	822	640.564	0	0
FBgn0030936	1372	1190.33	0.665913	7
FBgn0034085	4589	4407.33	0.154156	6
FBgn0033969	2059	1877.33	0	0
FBgn0033389	1918	1736.33	1.77929	27.283
FBgn0054015	594	412.674	14.8174	54
FBgn0052274	210	32.931	3.4386	1
FBgn0031907	1205.7	1024.02	0.884639	8.001
FBgn0035685	595	413.674	0	0
FBgn0034439	3093.67	2911.99	0	0
FBgn0024191	2642.84	2461.16	12.4225	270
FBgn0040389	635.529	454.174	74.7969	300
FBgn0051102	1750	1568.33	0	0
FBgn0038337	2242.32	2060.65	0.274758	5
FBgn0051720	2832.79	2651.12	3.07531	72
FBgn0037537	1309	1127.33	72.623	723
FBgn0039754	2219.19	2037.52	0.267894	4.821
FBgn0040553	447	265.75	0	0
FBgn0263239	3526	3344.33	0.105615	3.119
FBgn0030538	1084	902.326	0.125494	1
FBgn0052644	2012	1830.33	0	0
FBgn0034688	1540.13	1358.45	16.0045	192
FBgn0003744	2332.08	2150.4	35.5969	676
FBgn0038859	591	409.675	0	0
FBgn0031023	7681.03	7499.36	32.9469	2182
FBgn0037280	1228	1046.33	0.108223	1
FBgn0260398	1953.66	1771.99	25.2	394.344
FBgn0051703	1727	1545.33	0	0
FBgn0035414	1870	1688.33	8.45083	126
FBgn0025626	2664	2482.33	78.8717	1729
FBgn0035725	839	657.564	38.0574	221
FBgn0036345	699	517.626	0	0
FBgn0035558	2656.81	2475.14	173.894	3801
FBgn0029771	1246.43	1064.76	44.7089	420.397
FBgn0039260	3310	3128.33	26.641	736
FBgn0266526	5125.56	4943.88	124.561	5438.31
FBgn0050487	728	546.615	0	0
FBgn0283440	3313.85	3132.18	0.013339	0.369
FBgn0267592	4002	3820.33	0	0
FBgn0031517	1646	1464.33	0.07733	1
FBgn0069938	957	775.484	0.14602	1
FBgn0037917	2061.37	1879.7	29.0365	482
FBgn0000351	1624.11	1442.44	2.59061	33
FBgn0053245	607	425.671	0.02978	0.112
FBgn0035083	918.621	737.135	284.959	1855
FBgn0032873	2244.14	2062.47	24.1171	439.265
FBgn0026620	2785.15	2603.47	97.599	2243.95
FBgn0062413	1620.24	1438.57	56.5958	719
FBgn0045498	1163	981.326	0	0
FBgn0014092	1063	881.326	25.5683	199
FBgn0036659	2005	1823.33	0.062104	1
FBgn0038890	3784.36	3602.69	45.8265	1458
FBgn0000455	1754.29	1572.62	32.3301	449
FBgn0086694	3680.44	3498.76	36.3131	1122
FBgn0035471	1105	923.326	134.781	1099
FBgn0083962	5828.15	5646.48	59.2805	2956
FBgn0035855	1340	1158.33	0.879826	9
FBgn0039538	976	794.461	19.0993	134
FBgn0028852	1560	1378.33	0	0
FBgn0039449	2101	1919.33	12.9795	220
FBgn0266756	7220.35	7038.68	1.14223	71.001
FBgn0260755	1251	1069.33	31.7685	300
FBgn0040373	1695.9	1514.23	5.45904	73.001
FBgn0036612	3698.79	3517.11	0.128804	4.001
FBgn0034776	1268	1086.33	0	0
FBgn0084017	1058	876.326	0.928995	7.189
FBgn0051457	1342	1160.33	17.2734	177
FBgn0036638	828	646.568	0	0
FBgn0086356	2353	2171.33	95.6965	1835
FBgn0053774	310	128.852	107.32	122.12
FBgn0261396	1692.78	1511.1	152.87	2040
FBgn0033540	2538	2356.33	15.0416	313
FBgn0036499	620	438.663	0	0
FBgn0260643	674	492.631	0	0
FBgn0032266	2144	1962.33	0	0
FBgn0262983	449.58	268.368	10.1266	24
FBgn0264006	8546.84	8365.17	1.09647	81
FBgn0034919	774	592.597	24.841	130
FBgn0024558	1128	946.326	90.462	756
FBgn0031313	2024.97	1843.3	60.5713	986
FBgn0033728	1186	1004.33	0.225497	2
FBgn0052939	1264	1082.33	25.4567	243.319
FBgn0001319	3750.62	3568.94	0.095185	3
FBgn0267417	660	478.632	0	0
FBgn0085387	12371.5	12189.8	0.148851	16.024
FBgn0034392	1827.04	1645.37	64.1414	932
FBgn0030658	1653	1471.33	70.805	920
FBgn0085370	5545.38	5363.7	60.5487	2868.03
FBgn0023495	1434	1252.33	0.452103	5
FBgn0039448	893	711.517	0.00069	0.004
FBgn0032726	1347.95	1166.28	2.33021	24
FBgn0052756	1945.06	1763.39	5.53209	86.149
FBgn0266421	543.957	362.643	114.909	368
FBgn0039783	1782	1600.33	0	0
FBgn0030386	896	714.516	0	0
FBgn0035197	3072.06	2890.39	0.026708	0.682
FBgn0039024	2213	2031.33	5.24003	94
FBgn0031773	2285	2103.33	8.88306	165
FBgn0031279	4359	4177.33	0.050818	1.875
FBgn0037130	3413.72	3232.05	14.2101	405.593
FBgn0035986	2866.91	2685.24	32.2689	765.211
FBgn0037332	3888.29	3706.61	10.4049	340.588
FBgn0052141	913	731.516	0	0
FBgn0031359	1968.93	1787.25	23.379	369
FBgn0024222	2488	2306.33	22.1923	452
FBgn0033605	548	366.686	20.3814	66
FBgn0052670	878	696.52	0	0
FBgn0030096	1853	1671.33	29.8986	441.293
FBgn0031051	5226.39	5044.71	38.2937	1706
FBgn0050404	1639.93	1458.26	42.3978	546
FBgn0032654	636	454.642	0	0
FBgn0038161	576	394.678	0	0
FBgn0260793	5980.16	5798.48	0.5468	28
FBgn0266432	2658.63	2476.96	0.045715	1
FBgn0036394	749	567.604	0	0
FBgn0003357	982.21	800.689	0.141423	1
FBgn0085339	2973.5	2791.92	49.6616	1224.44
FBgn0015574	1836	1654.33	0	0
FBgn0052057	3531	3349.33	0.067617	2
FBgn0085300	441	259.755	0	0
FBgn0023388	4034.79	3853.12	33.5907	1143
FBgn0034942	917	735.516	0	0
FBgn0002633	982	800.456	0	0
FBgn0051646	2881	2699.33	0.04195	1
FBgn0030456	2256	2074.33	35.7014	654
FBgn0033834	4681	4499.33	0.050359	2.001
FBgn0032881	1268.53	1086.86	23.2336	223
FBgn0030274	2333.55	2151.87	24.9955	475
FBgn0037472	1532	1350.33	16.4804	196.527
FBgn0259949	322	140.848	0	0
FBgn0033429	494.376	313.09	31.4655	87
FBgn0035477	3526.76	3345.09	4.23144	125
FBgn0030141	2360	2178.33	36.4921	702
FBgn0037746	2168.65	1986.98	31.0021	544
FBgn0029864	6881.46	6699.79	0.161548	9.558
FBgn0053221	1532	1350.33	0.090093	1.074
FBgn0265190	1764	1582.33	33.157	463.325
FBgn0033113	1595.5	1413.82	42.529	531
FBgn0031564	542	360.687	0	0
FBgn0037470	1915.53	1733.85	54.2065	830
FBgn0038660	1870	1688.33	81.4231	1214
FBgn0024846	1821	1639.33	33.6096	486.568
FBgn0031540	2550.01	2368.34	6.5025	136
FBgn0035702	1809.68	1628.01	2.85176	41
FBgn0030841	2647	2465.33	0.091863	2
FBgn0265137	1533.84	1352.16	62.8084	750
FBgn0004397	3766.15	3584.47	78.4714	2484
FBgn0036205	2530.56	2348.89	0.28925	6
FBgn0261552	4366.19	4184.51	46.0879	1703.12
FBgn0262141	438	256.757	0.882048	2
FBgn0047334	521.5	340.198	0	0
FBgn0264433	476	294.732	0	0
FBgn0035667	897.162	715.68	0.316444	2
FBgn0035022	602	420.674	0	0
FBgn0039581	3331.96	3150.28	64.7724	1802
FBgn0036156	984	802.455	0	0
FBgn0039769	2164	1982.33	0	0
FBgn0039473	1090	908.326	0.249329	2
FBgn0002563	2673.36	2491.68	0.181783	4
FBgn0051088	696	514.627	1.32021	6
FBgn0039328	1450	1268.33	9.28512	104
FBgn0031037	995.434	813.901	64.1379	461
FBgn0032020	888	706.518	68.7573	429
FBgn0037240	4742	4560.33	40.6727	1638
FBgn0027507	2278.91	2097.24	22.3907	414.698
FBgn0037340	632.378	451.028	36.153	144
FBgn0024187	4840.61	4658.94	20.2948	834.999
FBgn0034542	2672.8	2491.13	23.0461	507
FBgn0265047	1115	933.323	0.34365	2.832
FBgn0035410	5079	4897.33	8.04647	348
FBgn0044872	2001	1819.33	1.80498	29
FBgn0051559	2003	1821.33	0	0
FBgn0035951	1594.58	1412.91	42.9572	536
FBgn0034766	1011	829.326	0	0
FBgn0034198	731.429	550.043	309.213	1502
FBgn0031161	2251.39	2069.72	31.2399	571
FBgn0003741	861.233	679.765	22.1553	133
FBgn0046878	899	717.516	0	0
FBgn0024806	5897.46	5715.79	18.9989	959
FBgn0035309	1389	1207.33	13.5795	144.785
FBgn0033819	2355	2173.33	0.104205	2
FBgn0085261	708.859	527.482	27.6928	129
FBgn0051717	799.504	618.084	82.9919	453
FBgn0030429	2035	1853.33	0.061099	1
FBgn0034472	732	550.612	0	0
FBgn0036005	1206	1024.33	16.9663	153.476
FBgn0035767	1879.62	1697.95	45.0825	676
FBgn0002535	659.5	478.138	0	0
FBgn0003886	1560	1378.33	45.2495	550.783
FBgn0033970	876	694.537	0	0
FBgn0036512	2046	1864.33	20.5296	338
FBgn0031708	888	706.518	34.7794	217
FBgn0259246	6557.46	6375.78	7.79679	438.999
FBgn0031479	861	679.532	44.9924	270
FBgn0264005	2972.45	2790.78	0.145694	3.59
FBgn0016917	3842.92	3661.24	119.878	3876
FBgn0002723	3918.65	3736.98	15.8477	523
FBgn0039067	2744	2562.33	10.9156	247
FBgn0003204	2417.39	2235.72	47.9668	947.049
FBgn0085428	5269.67	5087.99	0.6009	27.001
FBgn0033373	1550.79	1369.12	34.6003	418.346
FBgn0037698	11456.4	11274.7	0.131529	13.095
FBgn0041156	2378	2196.33	0.103114	2
FBgn0033149	2312	2130.33	0	0
FBgn0065035	1142.81	961.136	5.30167	45
FBgn0030455	1464	1282.33	0.353221	4
FBgn0050363	2074	1892.33	0.239359	4
FBgn0053121	1188	1006.33	0	0
FBgn0021800	3680.05	3498.38	14.6628	453
FBgn0040828	531	349.69	0	0
FBgn0262017	720	538.62	0	0
FBgn0261068	506.007	324.726	143.191	410.626
FBgn0036684	5563.11	5381.44	11.6993	556
FBgn0031954	811	629.577	0	0
FBgn0031848	888.743	707.259	17.6116	110
FBgn0037529	1293	1111.33	59.311	582.092
FBgn0032318	678	496.634	0	0
FBgn0031741	2454.41	2272.74	0.049824	1
FBgn0033047	2004.05	1822.38	0.062137	1
FBgn0031283	896	714.516	0.051561	0.325
FBgn0036240	2364.72	2183.04	12.8121	247
FBgn0260743	1487.18	1305.51	15.5212	178.946
FBgn0037364	2267	2085.33	16.1275	297
FBgn0037350	931.886	750.389	12.4011	82.18
FBgn0030583	606	424.672	10.1325	38
FBgn0085298	660	478.632	4.02191	17
FBgn0033354	4523	4341.33	11.8418	454
FBgn0036691	1198	1016.33	30.3055	272
FBgn0263082	339	157.841	0	0
FBgn0032191	2205	2023.33	60.6105	1083
FBgn0037878	1251.83	1070.16	99.5694	941
FBgn0031559	423	241.776	0	0
FBgn0034966	2123	1941.33	2.68315	46
FBgn0035952	986	804.455	0.140761	1
FBgn0035679	1544	1362.33	34.5724	415.935
FBgn0270928	7098	6916.33	0.033056	2.019
FBgn0034822	422	240.777	0.470295	1
FBgn0039360	1344.54	1162.87	31.2579	320.999
FBgn0262601	776	594.595	127.977	672
FBgn0029905	2522	2340.33	28.1375	581.536
FBtr0308947	1051	869.326	0	0
FBgn0015371	4505.39	4323.71	4.71412	179.999
FBgn0036576	3346.82	3165.15	38.1827	1067.27
FBgn0031307	2029	1847.33	134.67	2197
FBgn0036991	1861.41	1679.74	5.93234	88
FBgn0002930	1633	1451.33	0.234068	3
FBgn0052373	1952.33	1770.66	0	0
FBgn0038740	5521.42	5339.75	0.26087	12.301
FBgn0029828	1408	1226.33	0	0
FBgn0051935	3058	2876.33	11.8499	301
FBgn0003137	9312.11	9130.44	62.6552	5052
FBgn0036218	1899	1717.33	0	0
FBgn0039755	1158	976.326	0.927855	8
FBgn0037819	1165	983.326	0.230313	2
FBgn0036419	540	358.687	0.947089	3
FBgn0050493	1577	1395.33	8.84578	109
FBgn0266647	607	425.671	0.00081	0.003
FBgn0004106	1082	900.326	41.7564	332
FBgn0086134	920	738.514	214.202	1397
FBgn0015034	1772	1590.33	0.854437	12
FBgn0033856	1892.5	1710.83	0	0
FBgn0014029	1562.23	1380.55	312.304	3807.56
FBgn0038769	2176	1994.33	16.4365	289.481
FBgn0030899	614	432.667	0.261717	1
FBgn0035343	885	703.519	0.321914	2
FBgn0036618	809	627.578	0	0
FBgn0037296	1319	1137.33	0.597381	6
FBgn0262794	441.168	259.923	426.068	978
FBgn0027343	2398.87	2217.2	0.357502	7
FBgn0051493	1005	823.326	0.137535	1
FBgn0036655	460	278.742	4.79788	11.81
FBgn0037338	2589	2407.33	7.38499	157
FBgn0259701	706	524.619	0	0
FBgn0000114	2813.85	2632.18	0.30114	7.001
FBgn0000575	2049	1867.33	70.34	1159.94
FBgn0030077	3114.29	2932.61	13.2061	342.014
FBgn0052574	1354	1172.33	0	0
FBgn0011284	976.754	795.215	5961.16	41863
FBgn0262166	2134.48	1952.81	13.4528	232
FBgn0033907	546	364.686	58.3745	188
FBgn0030775	934.5	752.988	0	0
FBgn0016926	2007.25	1825.58	36.1465	582.748
FBgn0038303	3634	3452.33	16.072	490
FBgn0053907	412	230.788	3.8008	7.746
